desc: I1 cache:         32768 B, 64 B, 8-way associative
desc: D1 cache:         32768 B, 64 B, 8-way associative
desc: LL cache:         16777216 B, 64 B, 16-way associative
cmd: ./stencil_parallel -x 512 -y 512 -o 0 -v 0 -n 100
events: Ir I1mr ILmr Dr D1mr DLmr Dw D1mw DLmw Bc Bcm Bi Bim
190 3652 27 3 1116 0 0 374 0 0 292 5 0 0
191 840 22 1 210 0 0 0 0 0 0 0 0 0
194 1260 0 0 210 0 0 210 0 0 0 0 0 0
199 7252 91 2 1584 0 0 1150 0 0 598 35 0 0
200 1260 9 1 630 0 0 210 5 0 0 0 0 0
207 246 0 0 0 0 0 164 0 0 0 0 0 0
322 336 18 2 84 1 0 0 0 0 42 21 0 0
323 66 0 0 0 0 0 33 0 0 0 0 0 0
325 18 0 0 9 0 0 9 0 0 0 0 0 0
326 18 0 0 9 0 0 9 0 0 0 0 0 0
333 492 9 1 164 0 0 82 0 0 0 0 0 0
367 1026 0 0 258 0 0 82 0 0 170 16 0 0
368 176 0 0 88 0 0 88 0 0 0 0 0 0
369 440 0 0 88 0 0 0 0 0 0 0 0 0
375 176 0 0 0 0 0 0 0 0 88 22 0 0
377 157 0 0 88 0 0 0 0 0 0 0 0 0
386 414 0 0 138 0 0 69 0 0 0 0 0 0
388 930 18 2 253 0 0 177 0 0 57 15 0 0
391 38 0 0 19 0 0 19 1 0 0 0 0 0
393 114 9 1 57 9 0 19 0 0 0 0 0 0
395 38 0 0 19 0 0 19 0 0 0 0 0 0
396 38 0 0 19 0 0 19 0 0 0 0 0 0
397 38 0 0 19 0 0 19 0 0 0 0 0 0
398 57 0 0 38 0 0 19 0 0 0 0 0 0
406 1790 27 3 509 0 0 228 0 0 158 46 0 0
411 176 0 0 88 0 0 88 12 0 0 0 0 0
412 264 0 0 0 0 0 88 0 0 0 0 0 0
414 616 9 1 0 0 0 176 0 0 0 0 0 0
417 950 0 0 352 10 0 258 0 0 0 0 0 0
419 264 0 0 264 0 0 0 0 0 0 0 0 0
422 3704 17 2 948 0 0 316 0 0 316 0 0 0
423 912 0 0 228 0 0 0 0 0 0 0 0 0
426 684 0 0 456 2 0 228 0 0 0 0 0 0
429 176 0 0 88 0 0 0 0 0 0 0 0 0
443 18 8 1 0 0 0 18 7 0 0 0 0 0
444 18 0 0 0 0 0 18 0 0 0 0 0 0
445 9 0 0 0 0 0 9 7 0 0 0 0 0
458 9 0 0 0 0 0 0 0 0 0 0 0 0
460 164 8 1 0 0 0 164 2 0 0 0 0 0
461 164 0 0 0 0 0 164 0 0 0 0 0 0
473 328 82 1 164 0 0 0 0 0 82 0 0 0
475 656 0 0 0 0 0 246 0 0 0 0 0 0
477 164 0 0 0 0 0 0 0 0 82 2 0 0
481 492 9 1 328 0 0 0 0 0 82 0 0 0
491 82 9 1 0 0 0 82 0 0 0 0 0 0
492 164 0 0 82 0 0 82 0 0 0 0 0 0
494 246 0 0 82 0 0 0 0 0 0 0 0 0
495 164 0 0 0 0 0 0 0 0 82 9 0 0
499 27 9 1 9 0 0 0 0 0 9 0 0 0
502 66 8 1 9 0 0 36 8 0 0 0 0 0
504 27 0 0 18 0 0 9 2 0 0 0 0 0
528 18 0 0 0 0 0 0 0 0 0 0 0 0
532 18 0 0 0 0 0 9 0 0 0 0 0 0
535 84 9 1 0 0 0 21 0 0 0 0 0 0
538 21 0 0 21 0 0 0 0 0 0 0 0 0
539 21 0 0 21 0 0 0 0 0 0 0 0 0
540 42 0 0 0 0 0 0 0 0 21 13 0 0
558 36 0 0 18 9 0 0 0 0 0 0 0 0
560 45 0 0 9 8 0 9 0 0 0 0 0 0
563 9 0 0 9 1 0 0 0 0 0 0 0 0
572 153 18 2 0 0 0 90 0 0 0 0 0 0
573 117 9 1 18 0 0 36 2 0 9 7 0 0
574 99 18 2 9 2 0 27 0 0 9 6 0 0
578 72 0 0 18 3 0 18 1 0 0 0 0 0
580 63 7 1 0 0 0 18 0 0 0 0 0 0
586 18 0 0 0 0 0 9 0 0 0 0 0 0
588 54 0 0 9 0 0 9 0 0 0 0 0 0
591 18 7 0 0 0 0 0 0 0 9 0 0 0
604 27 9 1 9 1 0 0 0 0 9 5 0 0
605 21 0 0 9 0 0 3 0 0 0 0 0 0
614 18 1 0 0 0 0 9 0 0 0 0 0 0
616 108 0 0 90 8 0 0 0 0 9 2 0 0
fn=ucp_proto_select_elem_query
951 261 9 1 0 0 0 116 0 0 0 0 0 0
958 116 0 0 0 0 0 29 0 0 0 0 0 0
960 145 9 1 58 0 0 29 0 0 0 0 0 0
963 145 0 0 58 0 0 0 0 0 0 0 0 0
964 174 0 0 145 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_get
907 56 4 1 4 0 0 28 0 0 0 0 0 0
911 8 0 0 0 0 0 0 0 0 4 0 0 0
915 40 4 1 12 2 0 12 0 0 0 0 0 0
925 12 0 0 0 0 0 0 0 0 0 0 0 0
927 44 0 0 36 0 0 0 0 0 4 0 0 0
fn=ucp_proto_select_get_valid_range
875 9 8 1 0 0 0 0 0 0 0 0 0 0
880 9 0 0 0 0 0 0 0 0 0 0 0 0
881 9 0 0 0 0 0 9 4 0 0 0 0 0
882 9 8 1 0 0 0 9 0 0 0 0 0 0
883 9 0 0 0 0 0 0 0 0 0 0 0 0
885 17 0 0 17 4 0 0 0 0 0 0 0 0
886 51 0 0 34 10 0 0 0 0 17 8 0 0
888 8 0 0 0 0 0 0 0 0 4 3 0 0
893 13 0 0 0 0 0 13 0 0 0 0 0 0
897 13 2 0 0 0 0 0 0 0 0 0 0 0
898 39 0 0 0 0 0 0 0 0 13 9 0 0
901 18 1 0 9 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_init
634 2 0 0 0 0 0 2 0 0 0 0 0 0
635 2 0 0 0 0 0 2 0 0 0 0 0 0
685 12 2 1 0 0 0 4 0 0 0 0 0 0
686 2 2 1 0 0 0 2 1 0 0 0 0 0
687 4 0 0 0 0 0 0 0 0 2 0 0 0
692 2 0 0 0 0 0 0 0 0 0 0 0 0
693 6 0 0 6 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_init_protocols
219 126 18 2 9 0 0 81 0 0 0 0 0 0
220 1800 0 0 0 0 0 1764 16 0 1764 29 0 0
221 99 9 1 9 0 0 27 0 0 9 2 0 0
222 63 18 2 9 0 0 0 0 0 9 2 0 0
229 9 0 0 0 0 0 9 0 0 0 0 0 0
230 18 0 0 9 0 0 9 0 0 0 0 0 0
231 9 0 0 0 0 0 9 0 0 0 0 0 0
232 9 0 0 0 0 0 9 0 0 0 0 0 0
233 36 0 0 9 0 0 9 0 0 0 0 0 0
235 18 0 0 9 0 0 9 0 0 0 0 0 0
237 18 7 1 0 0 0 0 0 0 9 4 0 0
238 6 3 1 0 0 0 3 0 0 0 0 0 0
240 30 0 0 0 0 0 6 0 0 0 0 0 0
243 30 0 0 6 0 0 0 0 0 6 1 0 0
249 18 0 0 0 0 0 18 0 0 0 0 0 0
250 36 7 1 9 0 0 27 0 0 0 0 0 0
252 4905 16 1 1638 9 0 549 0 0 1089 90 0 0
254 540 0 0 0 0 0 540 0 0 0 0 0 0
255 540 0 0 0 0 0 540 0 0 0 0 0 0
256 540 0 0 0 0 0 540 0 0 0 0 0 0
257 2160 12 0 1080 553 29 540 0 0 0 0 0 0
259 1080 0 0 0 0 0 540 2 0 0 0 0 0
260 2700 2 1 1620 0 0 0 0 0 540 77 0 0
262 774 0 0 387 4 0 387 0 0 0 0 387 387
263 459 0 0 153 7 1 0 0 0 153 6 0 0
265 351 3 1 162 1 1 162 0 0 0 0 153 152
267 306 8 0 0 0 0 0 0 0 153 32 0 0
268 120 0 0 60 4 0 15 0 0 0 0 0 0
276 1080 10 0 0 0 0 540 0 0 0 0 0 0
279 36 0 0 18 0 0 0 0 0 9 0 0 0
288 9 0 0 0 0 0 0 0 0 0 0 0 0
289 99 0 0 81 14 0 0 0 0 9 2 0 0
fn=ucp_proto_select_lookup_slow
634 9 0 0 0 0 0 9 0 0 0 0 0 0
635 9 0 0 0 0 0 9 0 0 0 0 0 0
644 204 12 1 12 0 0 108 0 0 0 0 0 0
651 12 0 0 12 0 0 0 0 0 0 0 0 0
652 12 0 0 12 8 0 0 0 0 0 0 0 0
653 6 2 0 0 0 0 0 0 0 3 0 0 0
654 9 0 0 3 0 0 0 0 0 0 0 0 0
655 3 0 0 0 0 0 0 0 0 0 0 0 0
658 54 4 1 18 0 0 9 0 0 0 0 0 0
661 18 9 0 0 0 0 0 0 0 9 1 0 0
668 9 9 1 9 9 0 0 0 0 0 0 0 0
672 36 9 1 18 0 0 0 0 0 0 0 0 0
673 36 0 0 18 1 0 18 9 1 0 0 0 0
682 144 9 1 108 7 0 0 0 0 12 6 0 0
fn=ucp_proto_select_short_disable
773 3 1 0 0 0 0 0 0 0 0 0 0 0
775 6 0 0 0 0 0 3 0 0 0 0 0 0
776 6 2 0 0 0 0 3 0 0 0 0 0 0
778 3 0 0 3 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_short_init
786 16 2 2 1 0 0 10 0 0 0 0 0 0
789 4 0 0 2 0 0 2 0 0 0 0 0 0
790 1 0 0 0 0 0 0 0 0 0 0 0 0
805 2 0 0 0 0 0 1 0 0 0 0 0 0
806 17 1 1 2 1 1 0 0 0 3 1 0 0
818 15 0 0 6 0 0 0 0 0 3 1 0 0
826 12 3 1 3 0 0 0 0 0 0 0 0 0
832 3 0 0 3 0 0 0 0 0 0 0 0 0
834 6 0 0 0 0 0 0 0 0 3 1 0 0
836 1 1 1 0 0 0 1 1 0 0 0 0 0
837 2 0 0 1 0 0 1 0 0 0 0 0 0
838 3 0 0 1 0 0 1 0 0 0 0 0 0
840 10 0 0 4 2 0 0 0 0 4 0 0 0
841 6 0 0 4 0 0 0 0 0 2 0 0 0
848 2 0 0 0 0 0 2 0 0 0 0 0 0
849 6 2 0 2 0 0 0 0 0 0 0 0 0
858 1 0 0 0 0 0 1 0 0 0 0 0 0
859 6 1 0 3 1 0 0 0 0 1 1 0 0
860 5 1 0 2 0 0 0 0 0 1 0 0 0
870 7 0 0 6 1 0 0 0 0 0 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/proto/proto_select.inl
fn=kh_resize_ucp_proto_select_hash.lto_priv.0
27 484 26 13 92 1 0 74 0 0 37 20 0 0
fn=ucp_proto_init_check_op
78 1566 0 0 1044 4 0 0 0 0 0 0 0 0
86 1566 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_multi_init
92 14 0 0 14 0 0 0 0 0 0 0 0 0
fn=ucp_proto_rndv_ack_init
92 8 0 0 8 0 0 0 0 0 0 0 0 0
fn=ucp_proto_rndv_am_init_common
92 6 0 0 6 0 0 0 0 0 0 0 0 0
fn=ucp_proto_rndv_ats_init.lto_priv.0
92 27 0 0 18 0 0 9 0 0 0 0 0 0
fn=ucp_proto_rndv_ctrl_init
65 10 0 0 5 0 0 0 0 0 0 0 0 0
155 35 6 2 6 0 0 5 0 0 0 0 0 0
156 2 0 0 0 0 0 2 0 0 0 0 0 0
157 2 0 0 0 0 0 2 0 0 0 0 0 0
158 2 0 0 0 0 0 2 0 0 0 0 0 0
159 5 0 0 0 0 0 5 0 0 0 0 0 0
160 2 2 0 0 0 0 2 0 0 0 0 0 0
171 10 0 0 0 0 0 5 0 0 0 0 0 0
173 3 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_rndv_put_common_init
92 6 2 1 4 0 0 0 0 0 0 0 0 0
fn=ucp_proto_rndv_rkey_ptr_init.lto_priv.0
92 3 0 0 3 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_cleanup
27 16 0 0 6 0 0 6 0 0 0 0 0 0
fn=ucp_proto_select_elem_init.lto_priv.0
72 164 2 1 164 0 0 0 0 0 0 0 0 0
200 410 0 0 0 0 0 82 0 0 0 0 0 0
fn=ucp_proto_select_elem_query
35 29 0 0 29 2 0 0 0 0 0 0 0 0
42 150 0 0 55 12 0 0 0 0 55 24 0 0
fn=ucp_proto_select_info_str
78 124 10 1 62 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_init
27 6 0 0 0 0 0 2 0 0 0 0 0 0
fn=ucp_proto_select_lookup_slow
27 739 53 7 117 19 0 39 1 0 86 25 0 0
fn=ucp_proto_select_param_str
72 62 0 0 0 0 0 0 0 0 0 0 0 0
78 227 15 0 101 0 0 0 0 0 0 0 0 0
92 186 0 0 62 0 0 0 0 0 0 0 0 0
fn=ucp_proto_select_short_init
35 3 3 0 3 0 0 0 0 0 0 0 0 0
65 9 2 0 3 3 1 0 0 0 0 0 0 0
107 15 1 1 0 0 0 12 0 0 0 0 0 0
109 9 0 0 6 0 0 0 0 0 3 2 0 0
112 3 3 1 3 0 0 0 0 0 0 0 0 0
117 24 1 1 9 0 0 6 0 0 0 0 0 0
121 6 3 0 0 0 0 0 0 0 3 0 0 0
126 18 6 1 9 3 0 3 0 0 0 0 0 0
127 6 0 0 0 0 0 3 0 0 0 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/proto/proto_single.c
fn=ucp_proto_single_init
24 196 15 2 14 0 0 112 0 0 0 0 0 0
32 84 0 0 42 0 0 14 0 0 0 0 0 0
35 28 0 0 0 0 0 0 0 0 14 2 0 0
37 12 3 0 0 0 0 0 0 0 0 0 0 0
42 64 0 0 8 0 0 8 0 0 0 0 0 0
43 24 0 0 0 0 0 8 0 0 8 0 0 0
44 8 5 1 0 0 0 0 0 0 0 0 0 0
50 40 0 0 0 0 0 8 0 0 0 0 0 0
52 64 0 0 0 0 0 8 0 0 0 0 0 0
54 16 5 1 0 0 0 0 0 0 8 3 0 0
58 56 0 0 16 0 0 8 0 0 0 0 0 0
60 16 0 0 0 0 0 8 0 0 0 0 0 0
63 168 5 0 126 0 0 0 0 0 14 5 0 0
fn=ucp_proto_single_probe
66 90 6 2 9 0 0 45 0 0 0 0 0 0
71 27 0 0 0 0 0 9 0 0 9 0 0 0
75 54 3 1 0 0 0 9 0 0 0 0 0 0
76 18 0 0 0 0 0 0 0 0 9 2 0 0
80 36 0 0 0 0 0 6 0 0 0 0 0 0
81 81 3 0 63 1 0 0 0 0 9 0 0 0
fn=ucp_proto_single_query
85 33 3 1 3 0 0 15 0 0 0 0 0 0
86 15 3 1 0 0 0 9 0 0 0 0 0 0
87 3 0 0 3 0 0 0 0 0 0 0 0 0
89 3 0 0 0 0 0 3 0 0 0 0 0 0
90 18 0 0 0 0 0 3 0 0 0 0 0 0
91 12 3 1 3 0 0 3 0 0 0 0 0 0
92 27 0 0 21 0 0 0 0 0 3 3 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/amo_offload.c
fn=ucp_proto_amo32_cswap_mtype_probe.lto_priv.0
279 45 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo32_cswap_probe.lto_priv.0
279 45 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo32_fetch_mtype_probe.lto_priv.0
278 45 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo32_fetch_probe.lto_priv.0
278 45 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo32_post_mtype_probe.lto_priv.0
277 45 0 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo32_post_probe.lto_priv.0
277 45 9 1 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo64_cswap_mtype_probe.lto_priv.0
279 45 7 0 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo64_cswap_probe.lto_priv.0
279 45 9 1 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo64_fetch_mtype_probe.lto_priv.0
278 45 9 1 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo64_fetch_probe.lto_priv.0
278 45 9 1 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo64_post_mtype_probe.lto_priv.0
277 45 9 1 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo64_post_probe.lto_priv.0
277 45 9 1 0 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo_probe
148 1080 9 1 108 0 0 648 0 0 0 0 0 0
149 108 0 0 108 0 0 0 0 0 0 0 0 0
151 216 0 0 216 0 0 0 0 0 0 0 0 0
152 3564 27 3 648 0 0 2160 0 0 0 0 0 0
166 432 9 1 0 0 0 0 0 0 0 0 0 0
167 432 0 0 0 0 0 0 0 0 0 0 0 0
176 432 0 0 108 0 0 0 0 0 216 27 0 0
177 432 9 1 0 0 0 108 0 0 0 0 0 0
191 1188 0 0 864 0 0 0 0 0 108 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/amo_sw.c
fn=ucp_proto_amo_sw_fetch_probe.lto_priv.0
481 54 7 1 0 0 0 18 0 0 0 0 0 0
482 36 0 0 0 0 0 9 0 0 9 0 0 0
490 27 0 0 27 0 0 0 0 0 0 0 0 0
fn=ucp_proto_amo_sw_post_probe.lto_priv.0
454 54 9 1 0 0 0 18 0 0 0 0 0 0
455 36 0 0 0 0 0 9 0 0 9 2 0 0
461 27 0 0 27 0 0 0 0 0 0 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/flush.c
fn=ucp_ep_flush_internal
63 5 0 0 2 0 0 0 0 0 2 0 0 0
377 14 2 2 0 0 0 6 0 0 0 0 0 0
381 3 0 0 2 0 0 0 0 0 1 1 0 0
383 6 0 0 2 0 0 0 0 0 1 1 0 0
394 1 0 0 0 0 0 1 1 0 0 0 0 0
395 1 0 0 0 0 0 1 0 0 0 0 0 0
396 1 0 0 0 0 0 1 0 0 0 0 0 0
397 1 0 0 0 0 0 1 0 0 0 0 0 0
398 1 0 0 0 0 0 1 1 0 0 0 0 0
399 3 1 1 0 0 0 0 0 0 1 1 0 0
401 2 0 0 0 0 0 1 0 0 0 0 0 0
403 1 0 0 0 0 0 1 0 0 0 0 0 0
404 2 0 0 0 0 0 1 0 0 0 0 0 0
405 1 0 0 0 0 0 1 0 0 0 0 0 0
406 2 1 1 1 0 0 1 1 0 0 0 0 0
407 2 0 0 1 1 0 1 0 0 0 0 0 0
408 1 0 0 0 0 0 1 0 0 0 0 0 0
409 1 0 0 0 0 0 1 0 0 0 0 0 0
412 2 1 1 0 0 0 0 0 0 1 1 0 0
413 2 0 0 0 0 0 1 0 0 0 0 0 0
416 1 1 1 1 0 0 0 0 0 0 0 0 0
419 2 0 0 1 0 0 0 0 0 1 1 0 0
425 8 0 0 7 0 0 0 0 0 0 0 0 0
fn=ucp_ep_flush_progress
39 4 0 0 4 0 0 0 0 0 0 0 0 0
40 8 0 0 4 0 0 4 0 0 0 0 0 0
67 9 1 1 0 0 0 6 0 0 0 0 0 0
68 1 0 0 1 0 0 0 0 0 0 0 0 0
70 5 0 0 0 0 0 1 0 0 0 0 0 0
83 3 0 0 1 0 0 0 0 0 0 0 0 0
84 2 0 0 0 0 0 0 0 0 1 0 0 0
93 1 0 0 1 0 0 0 0 0 0 0 0 0
106 10 0 0 4 0 0 0 0 0 5 3 0 0
109 17 1 1 1 0 0 0 0 0 0 0 0 0
111 8 0 0 0 0 0 0 0 0 4 1 0 0
117 12 0 0 4 0 0 0 0 0 4 3 0 0
121 2 1 1 0 0 0 1 0 0 0 0 0 0
126 8 0 0 0 0 0 0 0 0 4 2 0 0
129 12 0 0 0 0 0 0 0 0 0 0 0 0
153 5 1 1 2 0 0 0 0 0 2 0 0 0
162 6 1 1 2 0 0 0 0 0 2 2 0 0
167 1 0 0 0 0 0 1 0 0 0 0 0 0
171 3 0 0 2 1 0 0 0 0 1 0 0 0
184 1 0 0 0 0 0 1 0 0 0 0 0 0
186 8 1 1 7 0 0 0 0 0 0 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/get_am.c
fn=ucp_proto_get_am_bcopy_probe.lto_priv.0
76 36 9 1 0 0 0 9 0 0 0 0 0 0
77 36 9 1 27 0 0 9 0 0 0 0 0 0
78 297 9 1 90 16 1 180 12 0 0 0 0 0
102 36 9 1 0 0 0 9 3 0 9 2 0 0
107 45 9 1 36 0 0 0 0 0 9 2 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/get_offload.c
fn=ucp_proto_get_offload_bcopy_probe.lto_priv.0
76 36 9 1 0 0 0 9 0 0 0 0 0 0
77 36 0 0 27 0 0 9 0 0 0 0 0 0
78 333 34 4 90 12 1 216 2 0 0 0 0 0
107 45 0 0 18 0 0 0 0 0 18 4 0 0
108 18 0 0 0 0 0 9 0 0 0 0 0 0
113 45 0 0 36 0 0 0 0 0 9 0 0 0
fn=ucp_proto_get_offload_zcopy_probe.lto_priv.0
179 36 7 1 0 0 0 9 0 0 0 0 0 0
180 36 8 1 27 0 0 9 0 0 0 0 0 0
181 342 27 3 99 9 0 216 0 0 0 0 0 0
213 36 9 1 0 0 0 9 0 0 9 2 0 0
218 45 0 0 36 0 0 0 0 0 9 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/put_am.c
fn=ucp_proto_put_am_bcopy_probe.lto_priv.0
78 36 0 0 0 0 0 9 0 0 0 0 0 0
79 36 0 0 27 0 0 9 0 0 0 0 0 0
80 342 35 5 90 0 0 225 0 0 0 0 0 0
109 36 0 0 0 0 0 9 0 0 9 1 0 0
114 45 8 1 36 0 0 0 0 0 9 2 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/put_offload.c
fn=ucp_proto_put_offload_bcopy_probe.lto_priv.0
147 36 0 0 0 0 0 9 0 0 0 0 0 0
148 36 0 0 27 0 0 9 0 0 0 0 0 0
149 342 35 4 99 7 1 225 0 0 0 0 0 0
178 36 0 0 0 0 0 9 0 0 9 2 0 0
183 45 9 1 36 0 0 0 0 0 9 0 0 0
fn=ucp_proto_put_offload_short_probe.lto_priv.0
51 72 18 2 9 0 0 27 0 0 0 0 0 0
52 279 27 3 81 7 1 171 0 0 0 0 0 0
77 36 0 0 0 0 0 9 0 0 9 4 0 0
83 54 0 0 45 0 0 0 0 0 9 0 0 0
fn=ucp_proto_put_offload_zcopy_probe.lto_priv.0
233 36 0 0 0 0 0 9 0 0 0 0 0 0
234 36 9 1 27 0 0 9 0 0 0 0 0 0
235 351 35 4 108 0 0 225 0 0 0 0 0 0
266 36 0 0 0 0 0 9 0 0 9 2 0 0
271 45 0 0 36 0 0 0 0 0 9 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rma/rma.inl
fn=ucp_proto_get_am_bcopy_probe.lto_priv.0
143 18 9 1 9 6 0 0 0 0 9 1 0 0
fn=ucp_proto_put_am_bcopy_probe.lto_priv.0
143 18 0 0 9 0 0 0 0 0 9 0 0 0
fl=/usr/src/debug/ucx-1.17.0-3.fc41.x86_64/src/ucp/rndv/proto_rndv.c
fn=ucp_proto_rndv_ack_init
517 64 0 0 8 0 0 16 0 0 0 0 0 0
519 24 8 1 8 0 0 0 0 0 8 2 0 0
522 24 0 0 16 0 0 0 0 0 0 0 0 0
525 8 0 0 0 0 0 8 0 0 0 0 0 0
526 8 8 1 0 0 0 8 0 0 0 0 0 0
528 8 0 0 0 0 0 8 0 0 0 0 0 0
539 136 14 2 8 0 0 64 4 0 0 0 0 0
546 16 0 0 8 0 0 0 0 0 8 5 0 0
550 16 6 1 0 0 0 16 0 0 0 0 0 0
551 16 0 0 0 0 0 0 0 0 8 0 0 0
556 8 0 0 0 0 0 0 0 0 0 0 0 0
562 40 0 0 0 0 0 16 0 0 0 0 0 0
563 32 0 0 8 0 0 8 0 0 0 0 0 0
564 24 0 0 0 0 0 8 0 0 0 0 0 0
567 24 0 0 16 0 0 8 2 0 0 0 0 0
568 16 0 0 8 0 0 8 0 0 0 0 0 0
569 16 8 1 8 0 0 8 0 0 0 0 0 0
570 8 0 0 0 0 0 8 0 0 0 0 0 0
575 168 0 0 30 0 0 8 0 0 30 12 0 0
576 88 8 1 22 0 0 22 0 0 0 0 0 0
578 22 6 1 0 0 0 22 0 0 0 0 0 0
579 22 0 0 0 0 0 22 0 0 0 0 0 0
581 110 0 0 44 0 0 22 0 0 0 0 0 0
585 14 0 0 14 0 0 0 0 0 0 0 0 0
586 44 0 0 0 0 0 0 0 0 22 12 0 0
590 44 0 0 22 0 0 0 0 0 0 0 0 0
593 32 0 0 8 0 0 16 0 0 0 0 0 0
596 88 0 0 72 0 0 0 0 0 8 0 0 0
fn=ucp_proto_rndv_bulk_init
602 52 4 1 0 0 0 32 1 0 0 0 0 0
603 12 4 1 8 0 0 4 0 0 0 0 0 0
604 8 0 0 8 0 0 0 0 0 0 0 0 0
609 20 0 0 0 0 0 4 0 0 0 0 0 0
610 8 4 0 0 0 0 0 0 0 4 0 0 0
615 20 0 0 8 0 0 4 0 0 0 0 0 0
619 20 0 0 4 0 0 8 1 0 0 0 0 0
622 40 8 2 8 0 0 8 0 0 0 0 0 0
627 12 0 0 4 0 0 4 0 0 0 0 0 0
630 44 0 0 36 4 0 0 0 0 4 0 0 0
fn=ucp_proto_rndv_bulk_query
657 56 14 2 14 0 0 14 0 0 0 0 0 0
659 63 5 1 21 0 0 28 0 0 0 0 0 0
661 21 0 0 14 0 0 0 0 0 0 0 0 0
668 7 0 0 0 0 0 7 0 0 0 0 0 0
669 7 0 0 0 0 0 7 0 0 0 0 0 0
670 14 0 0 0 0 0 7 0 0 0 0 0 0
671 35 0 0 28 0 0 0 0 0 7 0 0 0
fn=ucp_proto_rndv_ctrl_am_init
418 30 5 1 0 0 0 10 0 0 0 0 0 0
422 5 0 0 0 0 0 5 0 0 0 0 0 0
423 10 0 0 0 0 0 0 0 0 5 0 0 0
429 15 0 0 0 0 0 0 0 0 0 0 0 0
430 10 0 0 10 0 0 0 0 0 0 0 0 0
fn=ucp_proto_rndv_ctrl_init
25 5 0 0 5 0 0 0 0 0 0 0 0 0
37 10 0 0 0 0 0 5 0 0 0 0 0 0
40 10 0 0 5 0 0 0 0 0 5 2 0 0
44 75 0 0 25 0 0 0 0 0 25 4 0 0
45 80 0 0 20 0 0 0 0 0 20 0 0 0
49 80 0 0 0 0 0 40 0 0 0 0 0 0
51 80 5 1 0 0 0 40 0 0 0 0 0 0
52 100 0 0 0 0 0 20 0 0 0 0 0 0
60 165 5 1 70 25 0 0 0 0 35 5 0 0
66 40 0 0 20 8 0 0 0 0 20 5 0 0
73 75 5 1 45 0 0 30 0 0 30 14 0 0
74 30 0 0 30 3 0 0 0 0 0 0 0 0
80 90 5 1 30 0 0 10 0 0 0 0 0 0
82 45 0 0 15 0 0 0 0 0 15 4 0 0
86 30 0 0 10 0 0 0 0 0 0 0 0 0
89 5 0 0 5 0 0 0 0 0 0 0 0 0
90 110 10 2 20 0 0 15 0 0 15 1 0 0
91 30 5 1 5 0 0 5 0 0 0 0 0 0
92 10 0 0 0 0 0 0 0 0 5 0 0 0
94 5 0 0 0 0 0 0 0 0 0 0 0 0
103 5 0 0 5 0 0 0 0 0 0 0 0 0
110 5 0 0 0 0 0 0 0 0 0 0 0 0
112 95 0 0 5 0 0 0 0 0 25 12 0 0
114 60 5 1 20 0 0 0 0 0 20 5 0 0
118 180 0 0 60 0 0 20 0 0 20 8 0 0
119 70 0 0 15 0 0 0 0 0 0 0 0 0
136 5 0 0 5 0 0 0 0 0 0 0 0 0
137 10 5 1 5 0 0 5 0 0 0 0 0 0
138 15 0 0 5 2 0 0 0 0 0 0 0 0
152 5 0 0 5 0 0 0 0 0 0 0 0 0
155 5 5 1 5 0 0 0 0 0 0 0 0 0
156 5 0 0 5 0 0 0 0 0 0 0 0 0
